idx,smiles
113925,COC1CCC(C)C1C
16487,OC1C2CC1C(=O)C2
64497,CC1(OC1CC#N)C=O
44540,O=C1CC2CC2(O1)C#N
107149,OCC12COCC1CO2
39860,C1CC1C#CC1COC1
30980,CCC1=CC(=O)NC=C1
80364,CC1C2CC1C(O)C=C2
77693,CC1C2C3C1C2(O)C3=O
31945,OCC1=CNC(=O)N=C1
67429,CC12CC(C1)NC(=O)O2
38497,C1C2CC3OCCC2C13
47031,N=C1CNCC2(CC2)O1
89764,CC1OC2C3C=CC2C13
91456,CC1CC2OCC3C1C23
54075,NC(=O)C1=CCC2CC12
71554,CC12COC(C1)CCO2
101056,CCC(CN)(OC)C#N
70266,OC12CN3C(C=CC1)C23
106245,CC1OCC2NC12CO
83138,CC1=CC(O)C(=N)OC1
96393,CCC#CC(O)C1CC1
65280,CC1(CC1)OCCC#N
39115,O1C=NC2C3C=CC2C13
98548,CCC(C(C)O)C1CO1
5944,CCCC(C)(O)CC
48568,O=CC12COC1C1NC21
99092,CCC(C)(CC)NC=O
27838,CC1=CC2=C(CCC2)O1
57958,CC(C)C12CC1C(C)C2
98460,COC(C#N)C1CCC1
72816,CC1=C(C#N)C2CC2C1
38981,C1CC2NC2C2NC2C1
54023,NC(=O)C12COC1CO2
91162,CC1=CCN2CC(O)C12
59054,CC(C)NC(=O)NC=N
108859,CCN1C2C(C)C1C2=O
129023,O=C1NN=NN1C1CC1
16943,C#CC12NC3C1NC23
118063,OCCC12CC1CC2=O
88719,CC1OC2(CC2)C2CC12
51079,O=CCC1CC11COC1
101260,CCC(CC)C1COC1
34450,N#CC1N2CC2C11CN1
11278,OCC1OCC(=O)O1
52072,CC#CC(=O)CC(N)=O
104893,COC12CC(C)(C1)C2=O
60832,CC(OC=N)C(=O)C=O
14950,CC#CC#CC1CC1
37694,C1C2C=CC3OCC3N12
52490,CC#CC12CC(O)C1N2
32447,COCC1=NC(N)=CN1
45127,N=C1OC2CCOCC12
31298,CCC1=NC(NC)=CN1
130986,FC1=CC=NC=C1C#C
120204,OCCNC(=O)OC=N
92256,CC1COC(=N)C2CC12
72493,CC12OCC3C4C1C2N34
130092,OCCCC1=NC=NO1
66878,OC12C=CC3CC1C2O3
120388,COCCC(O)C(C)C
35284,N#CC1OCC1C1CC1
84162,OC1CC(=O)C1N1CC1
34346,C#CC1C2CC1(O2)C#C
78047,CN1C2C3C4OC4C2C13
51406,N=COC1COCCO1
97305,OCC(=O)C1(CO1)C#C
96475,CCC#CC1(C)CCO1
45766,N=C1NCC11OC1C#C
57315,CC(C)C(C)C#CC#C
119024,COCC1CC(C1)C#C
115546,CCNC(=O)C#CC#C
32911,C#CC#CC1COC=N1
15146,CCC1CN1CC#N
87444,CC1NC1C1(CO1)C=O
118716,CCOC1C2NC1C=C2
3733,CN1N=CNC1=O
100641,OCC(C1CC1)N1CC1
127030,COC1=NC=C(N)N=N1
126126,CN1N=NC(=O)OC1=N
71380,OC12CC=C3CC1C23O
126033,CN1N=CC2=C1COC2
53779,CC(=O)C1(CC1)NC=O
1196,CC(=N)OCC#C
50928,O=COC1C2OC(=O)C12
122644,CC#CCC1=NON=C1
38622,C1C2OC=NC3CNC123
62,NC(=O)C=O
61747,CC1(C)C2N3CC3C12O
41342,C1OC2CCCC=CC12
43463,O=C1OC2(CNC12)C#C
22878,ON=C1COCC11CN1
106716,COC12CC3CC1C23O
55646,OC(C#C)C(=O)C1CN1
131973,C1N2C3C4C5OC1(C35)C24
104948,CCC12OC(C)C1C2O
94052,OC1CCC2CN2C1=O
102510,CCC1(C)OC1C1CC1
13903,CC1NC11COC1C
127692,N=C1ON=NC(=N)C=N1
24687,O=C1OC2=C(NCC2)O1
110206,COC1C2CC3CC2C13
36436,C(C1C2CN1C2)N1CC1
95067,CC1CCCC=CC1=O
59148,CC(O)CC(O)CC#C
41706,O=C(C#C)C#CC1CO1
83292,CC1C=CC(=O)C2CC12
57762,CC(O)C1(CC#N)CN1
58030,CC(O)C12NC1CC2C
98610,CC(N)C(N)(CN)C#N
103346,CCC1(CC)CC(=O)C1
69898,CC12OC3(C)C1CCC23
18179,C1C2CCOC=NC12
21266,NC(=N)C1=CC=NO1
59432,CC(C)CCC#CC#C
94011,OC1COC2CC1C=C2
117323,COCC1(C)OC1C#C
62431,CC1(O)CC(C#C)C1=O
104375,CCC1(CCOC1)C#C
75266,CC1C(C)=CCC1(C)O
106176,OCC12NC1CC2C=O
13085,O=COCC1CCC1
105811,CN1C2C3NC3(CO)C12
41495,C1CC2N=COCC2O1
18745,O=CN1C2C3OC2C13
8011,CC1CC2(C)CC2O1
125913,CN1N=C(N=C1O)C#N
82060,OC1C2OC=NC12C#N
46211,O=C1CCC2C3CC12C3
7471,CC(=O)C1(O)CC1O
38056,C1C2N1CC13CCC21O3
6959,CC#CC(C)OC=N
28666,CC1=CN=CC=CC1=O
114915,OCC1OCCN2CC12
130495,OC1=CC(=O)OC(F)=N1
117576,CCOC1(CO)CC1O
56819,CC(O)(CC1CN1)C#N
127712,N=CNC1=CN=CN=N1
3225,C1C2CC3(CO3)C12
107543,CC12OC1CC(CO)=C2
81788,CC1C2OC3C=CC2C13
27884,NC1=NC2=C(NCC2)O1
74364,CC1=CCC2OC12C=O
19903,O=C(C1CC1)N1CC1
57246,CC(O)C(C)(C#C)C#C
78801,CC1C2C3OC4C3C1C24
34644,C#CC1C=CC2CCC12
58333,CC(O)C1C2CC1(C)C2
112057,COC1CC11OC2CC12
49010,O=CC1C2NC(=O)OC12
27978,CC1=CC=C(N)C(=O)N1
41488,C1OC2CCC=CC2=C1
15590,CC(NC=O)C1CO1
33138,N#CC1(CCNC1)C#N
86736,CC1NC11CC2C1N2C
127326,N#CCNC1=CON=C1
5151,O=CCC1=COC=N1
61337,CC1(C#C)C2C3OC1C23
42083,O=C1C2(CC2)CC11CO1
93423,CC1COC1C1(O)CC1
67767,CC12CC1(C#N)C(=O)O2
25509,CC(=O)C1=CC=NC=C1
37556,C1C2C3C4OC4C=C1C23
4011,ON=C1CNC(=O)C1
126317,CN=C1NC(=O)N=NO1
93068,CC1OCC1(C)C1CO1
13588,CC(O)C1NC1C#N
57501,CC(C)N(C=O)C(C)=N
37275,C1N2C3C4CC=CC13C24
73866,CC1=CC2OC2(C1)C#N
5722,C1NC1C1=CN=CN1
84836,CC1CC(C)(C)C11CO1
34196,N#CC1=CCCC2CC12
44902,O=C1CN2CCC(=O)C12
27181,CC1=NC(=CO1)C1CC1
68332,CC12CN1C(=O)COC2
121616,CCOCCCC1CO1
37954,C1C2CC3(CC4OC34)C12
37559,C1C2N=C3OC4C(C12)C34
31865,CCC1=CC=COC1=N
119911,OCCC1CCOCO1
92135,CC1COC(=N)C(C)C1
2267,CCCC1COC1
15339,CC1N=COC1C#C
16932,CC1CC(O1)C1CC1
114564,COC1OCC=C1C=O
97118,CCC(=O)C(C)CC#N
115869,CCOC(=O)NC(N)=O
88678,CC1CC2(CC2)C1C#C
65960,CC12C3C=CN1C(=O)C23
30487,COC1=C(O)C=C(N)N1
91190,CC1OC2CC=CCC12
32749,CCCNC1=CC=CO1
80566,CC1C2CC1N2C(N)=O
72521,OC12CCC3OC1C23O
110228,OCC1C2C3NC3CN12
2044,N=C1OCCCO1
107343,CNC1=CC(=O)C(O)C1
2609,O=CCCNC=O
116194,CC(C)C(C)(C)CCO
36483,C(C1OCC=C1)N1CC1
66125,NC12C3CC1(C3)OC2=O
53265,CC(=O)C#CC1CCC1
106175,OCC12CN1CC2C=O
71813,OC12COC11CCC1C2
80278,OC1C2CC1C(=O)C2O
39253,C1CC11C2C3C2C2C3N12
12960,CC1OCC1CCO
88411,CC1OC2(C)COC1C2
80733,CC1C(O)C2NC12C#C
100004,CC(CO)C1NC1C=O
16151,CC1NC(=N)C11CO1
21113,N#CC1=NC=CN=N1
14478,OCC#CCOC=N
94041,CC1NCC2OC2C1=O
111550,COC1CC(C1)C(N)=O
121507,CCCCCC1CCO1
12171,CN1CC=CNC1=O
8128,CC1CC(CC#N)O1
53432,CC(=O)C(O)(C#C)C#C
52469,CC#CC12CC(C1)CC2
57760,CC(O)C1(CC#C)CO1
42394,O=C1C2CC1C1CC2C1
71902,OC12COC1C(=N)OC2
116292,COCC(C)(C=O)C=O
64658,OC1(CC2NC2C1)C#N
58550,CC(C)N1CC1(C)C#C
34416,N#CC1C2CC1CCC2
27352,NC1=C(NC(O)=C1)C#C
12835,CC1C=CC2CC12C
20690,CCN1C=NNC1=O
2205,OC12CC1C=CC2
39485,C1NC11C=CC2OCC12
126832,COC(=O)C1=CC=NO1
44133,O=C1OC2C3CC3NC12
54840,CC(=N)NC(=O)CC#N
130417,FC1=NC(=CC=N1)C#N
186,O=C1NC=CN1
58238,CC(C)C1C(O)C1C=O
15129,CC#CC1OC1C#N
114099,CC1(CCC1CO)C#C
97600,CNC(=O)C1CCC1=O
107439,CC1CC(CO)=CC1O
7180,CC(O)C(O)CC#N
130490,FC1=CC(=N)NC(F)=N1
243,CC(=O)OC=N
61393,OC1(C#C)C2C3NC3C12
47480,O=C1CNCCOCO1
2434,NC1=NC2CC2O1
103410,OCC1(CO)OC1C#N
53547,NC(=O)C(CC#C)C#C
25840,CC(C)C1=CC(N)=CN1
3006,N#CCCC1CN1
7326,CC(C)N(C)C(N)=O
40867,C1CC23OC4CC2NC134
100170,COC(C)C1COC=N1
32969,N#CC(C1CC1)C1CO1
59374,CC(C)OC1COC1=N
8860,CC#CCC(=O)C#N
132027,C1C2C3OC4CN2C13C4
63587,OC1(C=O)C2C3CC1C23
129591,OC1=NN2C3CC3C2=C1
76823,CC12CCC(=O)C1C2O
123493,CC1=C(N=NO1)C1CN1
116819,CCCC(C)CCC=O
78626,CC1C2C3OC3C(=O)N12
67921,CC12CC3NC3C1(C)O2
100629,CCC(C1CC1)C1CC1
65196,CC1(CCN2CC12)C=O
118315,CCCC1=NCC(=N)N1
715,C12C3C1N1C2C31
45325,O=C1OC=NC1CC#C
125236,CCN1N=CN=C1C=O
17679,CC1C2CC1COC2
7690,OC1CCCC(O)C1
78232,CN1C2C3CC1(C#C)C23
24519,N=C1C=CNC=NC1=O
62259,CC1(C)N=C2OC3C2C13
14364,C#CC#CC#CC#N
67109,CC12CC(O)(C1)C21CC1
41033,C1CC23OCCC2OC13
107000,COC12CCC1C2(C)C
47023,O=C1OCCN1CC#N
116382,CCCC(C)(CC)CO
3737,CN1N=NC(N)=N1
24593,N=C1CC2=C(N1)C=CO2
44687,O=C1CN2CC2CC=C1
59286,CC(C)CC1CC(=O)O1
44397,N=C1OC2CC1N1CC21
109869,CCC1C2CC2(C)C1=O
124181,CC1=NOC(N)=C1C#C
121806,C#CCCN1C=CN=N1
110794,CCC1OC(=O)C1(C)N
92167,CC1CNC(=O)C1(C)O
126481,CNC(=O)C1=NNN=C1
43276,O=C1CC2(C1)CN=CO2
17941,CC1C2OC(C=O)C12
7201,NC(=O)C(O)CC#N
93499,OC1CCC1NCC#N
13936,CC1CC11CN=CO1
94495,CC1COCC(=O)C1O
93184,CC1CCC11OC1(C)C
62398,CC1(C)NC(=O)NC1=O
103112,COC1(C)CCCOC1
100019,COC(C)C1OC1C=O
131689,CC1(CCO1)C(F)(F)F
60435,OC(CC#CC#N)C=O
49319,O=CC1N=COC1C#C
124612,CCC1=C(C)ON=C1C
94304,CC1CCC=C1C1CO1
97686,CNC(=N)C1OCCO1
96028,CN=C1CC(C)OCO1
65834,CC12C3CCC1C1C3N21
42707,O=C1C2CCC1C21CC1
42604,O=C1C2CC3C2OCC13
109661,CCC12CC(C1)C2CO
40997,C1CC23COC4C2CC134
57339,CC(O)C(O)C(=O)C#C
78538,OC1C2C3CN2C3C1O
61424,CC1(C#C)C2NC1C2=O
17653,CC1OC11C2CC1O2
101250,CCC(OC)C1OC1C
117653,CCCC1(CN1)C(C)O
36574,C1C23CC=CC12C=CC3
28260,NC1=CN=C(C=O)N=C1
102460,CC1(CO)CN1C(N)=O
90789,CN1CC2CC2C(=O)C1
24259,O1C=CC=CN=CN=C1
59298,CC(C)OC1CC(O)C1
34280,C#CC1C2C3CC1OC23
38651,C1C2CCC11CCOC21
52474,CC#CC12CC1(C)CO2
60279,CC(C#C)C(O)CC#C
8526,CCC(C)(CC)C#C
112286,CC(C)(O)C1NC1CO
91305,OC1CC2CNC12C#N
24049,C1OCC2=COC=C2O1
14693,C#CC1CC=CCO1
29835,CC1OC2=CNC=C2O1
101849,CC1(CO)C2C3CC1C23
109159,COC1C2C3CC1OC23
10374,CCCC1(CC1)C#N
7311,CN(C)C(=N)C(C)=O
56213,CC(C#C)C1COC1=O
69805,CC12CC1OCCOC2
66980,CC12CC(=O)N1C2C#C
26678,NC1=C(OC(=N)N1)C#C
33951,C#CC12CCC1COC2
130634,FC1=CN=C(F)C(=N)O1
35066,C#CC1CC2COC1C2
10061,CCOC(CC)C=O
6543,CC#CC#CC(C)O
34752,C#CC1OC11CN2CC12
73063,CC1=C2CN3CC(C1)C23
39774,C1OC11CCN=COC1
75855,CC1C(O)C2C1NC2=O
65173,CC1(OCC2NC12)C#C
115449,CCC(C)C#CCCO
4600,O=CC1=CNC(=O)N1
14013,CC12CN3CC1C23C
113984,COC1CCC(O1)=NC
46174,O=C1COC2=NCCC12
95965,CN=C1OCC2(C)CC12
127285,N#CC1CN2N=NC=C12
111543,CCC1CC(C1)C(C)=O
64900,CC1(COC(=N)C1)C#N
73652,CC1=CC2C3C=CC1C23
104415,OCC1(COCO1)C=O
8605,CN(C=N)C(=N)C#N
41085,C1CC2=CCCCCC12
89179,CN1CC23OCC2CC13
47627,O=CC(=O)C1=CNCC1
57603,CC(O)C1(O)C2CCC12
26653,NC1=C(CC#C)OC=C1
108454,CCN1C(C)C1CC=O
80602,CN1C2CC1C2CC#N
1077,CC#CC(C)(C)C
25757,CC(C)(C)C1=NC=CO1
64477,CC1(NC1CC#C)C#N
130031,OCC1=NOC(=N)C=N1
7696,CC(C)OC1CC1C
8326,CC12CC1(O)C(=O)C2
46977,O=C1CCNC1C1CN1
17220,CC12OC3C(C13)C2=O
114058,CCC1CCC(CC)=C1
2643,OCCC#CC#C
123488,CC1=C(N=NN1)C1CO1
82591,CC1C2CCC22CCC12
46934,O=C1NCCC(N1)C#N
68755,CC12NC1C1C2N1C=O
103228,CC(=O)CC1(CO)CC1
11588,C#CC12CC(O1)C=C2
124660,CCC1=C(NC)NN=N1
61574,CC1(O)C(C)(O)C1(C)O
86149,OC1CC1(O)CC1CC1
39243,C1CC(O1)C1COCO1
127748,NC(=N)C1=C(N)NN=N1
42149,O=C1C2C3C4C3N2CC14
118376,CC1CCC=C1CCO
94148,CC1COC2CCC12O
84299,CN1CC(=O)C2CCC12
59408,CC(C)CC1OCCO1
42066,O=C1C(CC11CN1)C#N
49000,O=CN1C2C=CC1C2=O
31201,COC1=CC(N)=CN1C
17335,OC1C2CC3(CC3)C12
12088,CC1NC(CO)C1=O
89307,CC1OC2C(C#N)C12C
123289,CC1(CC1)C1=NOC=C1
105160,CCC12CC(C1O)C2=O
81706,CN1C2CN3C2C1C3=O
21238,N=CNC1=CON=C1
97136,COC(=O)C(N)CC#N
116923,CCCN(CC#C)C=O
15672,OC1CC(O)C1C#N
7096,CCCC(C)CCO
35580,C#CCC1(CC#C)CC1
54898,NC(=O)CC(C#C)C#N
121937,C(N1CC1)C1=NC=NN1
30875,CCC1=C(NC=N1)C#N
96146,CN=CNC(=O)C(C)O
4094,CC(=NO)C1COC1
130638,OC1=NC=C(F)C(=N)N1
51078,O=CCC1CC11CCO1
95771,CN=C1NC2C(C)OC12
39618,C1NC11CC2OCC1O2
29776,CC1CC1N1C=CN=C1
91994,CC1CC=CCC1(C)O
72415,OC12COC3C(C=C1)C23
62008,CC1(O)C2CN2C1(C)C
21829,CC1(O)CC(C=C1)=NO
73300,CC1=CC(C#N)N2CC12
117045,CCOC(CC)CC#N
81009,NC1C2NC2C1(N)C#N
126035,CN1N=CC2=C1N=CO2
86110,CC(=O)CC1(O)CC1O
3937,ON=C1C=CON=C1
103820,CC#CC1(CO)CN1C
75003,CN1C(=N)CCOC1=O
60764,OC(CC1CCO1)C=O
120774,CCOCC12CN1CC2
10018,CCCC(OC)=NC
85140,CC1(O)CC(O)CC1O
22084,ON=C1CC(O)C(O)C1
82717,CC1C2N1CCC21CC1
52018,CC#CC#CC1OC1C
40386,C1CN1C1CCOCC1
108710,CCC1C(CC)C1(C)O
12792,CC1C2OC(C)C12C
61792,CC1(O)C2N=COC12C
73553,NC1=NC2(CC2N1)C#N
64963,CC1(CCC1)C(=O)C#N
15045,NC1C(CO)C1C#N
126852,COC(=O)N1N=NN=N1
122989,CC(C)C1=NNC=C1O
38422,C1C2OC3CNC2C1O3
105169,OCC12CC(C1O)C2=O
3367,CC1C2OC(=N)C12
53316,CC(=O)C(=O)C1(C)CN1
61744,CC1(C)C2C3OC3C12C
48011,O=CC1(OCC1=O)C=O
107191,OCC12OCC3CC1C23
45131,O=C1CC2CCCCN12
30165,CN=CNC1=CC=CO1
126788,CNC1=NON=C1CN
9952,CCC(OC=N)C#N
121795,C#CCCC1=NC=NN1
65140,CC1(COC1C=O)C#N
21547,O=C1OC=NOC1=O
77104,CC1C2C(OC12C)C#N
49040,O=CC1N2CC1(C2)C#N
71550,CC12CCC(COC1)O2
88501,CC1CC2(C1)CCCO2
79839,CC1C2CC1(C)C(=O)N2
27783,OC1=CC2=C(N1)C=CO2
105713,OCC12CC(C#N)C1N2
83522,CC1C=CC2N1CC2=O
116644,COCC(C)C1(C)CO1
52437,CC#CC1(CCN1)C#N
57706,CC(O)C1(N)COC1=N
108978,COC1C2C1C1CC2C1
99691,COC(C)C1(O)CC1C
66773,OC12C3CCC1CCC23
96891,CCC(=O)C(=O)C1CO1
60029,CC(C=O)C1C(C)C1O
36683,C1C23OCOC12C1OC31
126397,CN=C1ON=CC(=O)O1
16721,O=C1OC2CC1C=C2
11324,O=CC(=O)CC1CN1
121539,CC#CCOCCCO
39760,C1OC11CCC2CCC12
128603,NC1=NOC(=O)C(=N)O1
87047,CC1CC11CCNC1=O
88694,OC1CC2(CN2)C1C#C
51412,O=CCC1CCOCO1
62686,CC1(C)CC1C1(C)CC1
2990,COC(C)C1CN1
129018,O=C1NN=NC(=O)C=N1
83444,OC1C=CC2(CC12)C#C
62172,CC1(C)C2NCC12C#N
126069,CN1N=CN2C=NN=C12
32534,OCCC1=NC=C(O)N1
85439,OC1CC(C1)(C#N)C#N
106077,OCC12OC1CC1NC21
22552,ON=C1CCCCCC1
10235,COC1(CO)CCC1
114797,OCC1OCCC11CO1
49502,O=CC1NC1(C=O)C#N
73696,CC1=CC2C3CC1C2O3
117428,CC1(CCO)NCC1=O
130513,CC1=CC(F)=CC(F)=C1
25182,N=COC1=NC=NC=C1
40815,C1C2CC34COC3C1C24
46982,O=C1CNCC1N1CC1
29676,CN1C=CN=C1C(C)=O
50458,O=CNC(C#N)C1CN1
18968,CN1C2C(O)C1C2O
39406,C1OC11C2NC2C2NC12
102984,CCC1(C)CCC=C1C
4904,CCN1C=NC(C)=C1
103555,CC1(O)CC1(CO)C#N
64586,OC1(CC2NC12)C1CN1
130888,CC1=C(C)C(F)=NC=C1
130818,NC1=NC=C(F)C=C1O
16786,C1OC23CN(CC2)C13
85141,CC1CC(C)(C)C(C)O1
29404,CN1C=C(N)C(C)=C1O
106709,CCC12CC3CN1C23C
104720,COC12C3OC1C(=O)C23
71782,CC12COC11CC2CC1
15816,C1CC11CCCCO1
49255,O=CN1C2CCC1CC2
44122,O=C1CC2C3CN3CC12
98143,NCC(=O)OCCC#N
56304,OC(C#C)C1CCCO1
57867,CN(C)C1(CNC1)C#N
86144,CC1OC1(C)CC1CO1
63707,OC1(C=CCC1=O)C#N
74210,CC1=CCC(C=O)C1=O
81677,OC1C2CC3C2C13C#C
5276,CC(C)C1=COC=C1
20187,C1CC2=C(O1)ON=C2
97339,CNC(=O)C12CC1CO2
29509,CN1C=NC(=O)C=C1N
66289,CC12C3CN1CC3C2=O
118138,OCCC12CC1OCO2
38034,C1C2OC11CC3NC3C21
123664,CC1=CC(=O)ON=C1N
16734,O=C1CN2CCC1C2
89272,CC12CC(=O)C1CC2O
24226,N1C=NC=C2N=CC=C12
38397,C1C2CC3COC(O3)C12
55539,NC(=O)NCCCC=O
9486,CC1(NC1CO)C#C
95505,CN=C(C)OC(C)C#N
57582,CC(O)C1(C)C(C)N1C
71142,OC12CC3NC1C2C3=O
3872,O=C1NN=CC=N1
33528,C#CC12CN1CC21CN1
71341,CC12CC3COCC1N23
93202,CC1OCC11NC1C#N
46740,O=C1CNC=CC(=O)N1
54156,NC(=O)C1C2OC(=O)C12
72228,CC12CCC1OC2C#N
95588,CN=C(OCC=O)C#C
37557,C1C2C=C3CC4C(C12)C34
70058,CC12CC3(CCC13)CO2
20717,CCN=C1OC=NO1
59361,CC(O)CC1CC=CC1
106689,CCC12CC3OC1(C)C23
97944,COC(=O)CC1CN1C
109155,CCC1C2C3OC1OC23
87473,CC1CN1C12CC1CC2
24321,C1NC11CN2C=NC=C12
66225,CC12C3CC1C(=O)CC23
43543,O=C1NC23CC12OCC3
106848,CC1C2(O)CCC12CO
76649,CC1C2(O)COC12C#C
114889,CCC1OCCN2CC12
76857,CC1C2C(C#C)N2C1=O
52582,CC#CC1=CC(=N)OC1
53105,CC#CCC1CC(O)C1
114905,OCC1CCCC2OC12
76674,CC1C2(C)OCC12C=O
112086,CCC1CC11OCC1=O
75582,OC1C(O)C11OCC1O
41465,C1OC2COC1CCO2
19906,O=C(C1CN1)N1CC1
93849,CC1OCC2C3OC1C23
89574,CN1CC2C1C2(O)C=O
69746,CC12CC1CCNC2=O
74038,NC1=NC2COC2C1=O
12846,CC1CCC2CC12O
60804,CC(NC=O)C#CC#C
127989,NC1=C(CCO)N=NN1
117660,COCC1(CN1)C(C)C
58557,CC(O)C1NC1(C)C#C
1675,CC1(CCN1)C#N
26160,CC1(CO1)C1=CNC=C1
94093,OC1CCN2CC2C=C1
70369,OC12CN3C(COC1)C23
115077,OCC1CCCCCC1
90130,NC12C(O)CC1NC2=O
116052,CCNC(=NCC)C#N
129550,OC1=CNN=C1CC#C
126615,CNC1=CC(O)=NN1C
88666,CC1OC2(CC2)C11CO1
1633,COC(=O)C(C)=O
36042,C#CCC1OCC2CC12
89734,OC1CC2C3C4C1C2N34
94827,CC(=O)C1COCC1O
128670,NC1=NOC=C1CCO
24512,O=C1C=COC=C1C#C
19297,O=CN1C2CC=CC12
125284,CCN=C1C=NOC=N1
1856,OC1CNC(=O)C1
1172,COC(C)(C)C#N
58913,CC(O)C1CCCC1O
53759,CC(=O)C1(CC1)C1CC1
91422,CN1CC2CCN2C1=O
125177,CCN1N=C(C)NC1=O
124561,CCC(C)C1=CNN=C1
274,COCC(C)C
39342,C1C2C1C1OC2C11CO1
63512,CC1(C)NCCOC1=N
92556,CC1C(O)CCC1(C)C
73078,CC1=C2CCC2C2NC12
22391,OCC(CC1CC1)=NO
97607,CNC(=O)N1CCC1=O
42691,O=C1C2CCC11OCC21
581,CC#CC1CN1
51467,O=CCCC#CCC#N
113013,COC1CC2C3CC1N23
41169,C1CC2C1C21CCOC1
68555,CC12CC3CC3(O)C1O2
51114,N=COC1CC1CC#C
9747,OC1(COC=O)CC1
17320,COC12CC3C(C1)C23
32677,NC1=NC(CCO)=CO1
88511,OC1CC2(C1)COCO2
99105,CC(CN)(OC=O)C#N
3141,C1CC11OCC=C1
61805,CC1(C)N2CC(=O)C12C
3653,CC1=CON=C1O
66790,CC12C=CC3(C)C1CN23
38660,C1C2OCC11COCC21
130964,OC1=CC=CC(O)=C1F
20589,CCC1=C(N)NN=N1
88762,CC1OC2(CC2)CC1O
43528,N=C1OC23CC12CCC3
103864,CCC1(CC1C)C(C)C
104553,COC12C3C1N1CC2C31
43445,N=C1OC2(CNC12)C#N
106692,CCC12OC3CC1(C)C23
6236,CC(NC(C)=O)C#C
83041,OC1C=C(C#N)C2OC12
7490,NC(=O)C1CC(=O)C1
73350,CC1=CC(O)(CC1)C=O
25926,CC(C)C1=CN=CC=C1
58482,CC(O)C1CC(=O)C=C1
107888,OCC1=NCC2CCN12
61972,O=CC1C2CC1C2(C)C
33924,C#CC12CCC1N=CO2
31011,COC1=NC(=N)OC=C1
35911,N#CCC1OC11COC1
73329,CC1=CC(C)(C)COC1
35753,C#CCC12CCC1OC2
99903,CCC(O)C1C2COC12
125960,CN1N=CC(=N)C=C1N
118223,CCOC12COC1C2O
65093,CC1(NCC1C#N)C#C
112711,COC1CC2(CO)CC12
122632,CC#CCC1=CN=NO1
39436,C1CC11C2CC3CN2C13
91140,CC1CC2CC3COC123
41909,O=C(CC#C)C#CC#N
1985,O=CC12CN(C1)C2
59329,CC(O)CC1OC1C#N
57005,CN(C)C(=O)C#CC=O
85801,CC1CC(NC1=O)C=O
47164,N=C1OCCC=C1C#N
117386,CCCC1(C)CC2CC12
54171,CC(=O)C1C2NC1C2=O
30952,COC1=CC(=N)N=CN1
117058,CCC(CCO)NC=O
14955,CC#CCCN1CC1
25219,N=C1OC=C(NC=O)O1
81709,OC1C2CN3C2C1C3=O
14427,O=CCCCCC=O
25722,OC(C#N)C1=CC=CO1
40329,C1NC1C1OCC11CN1
17642,C1CC2(C1)C1CCC21
70393,CC12CC3C1N(C=O)C23
54512,NC(=O)N1CC2OC2C1
109211,CC12CC1N1C(CO)C21
81002,CC1N2CC2C1(O)C#N
10183,CCC(CO)C(C)=O
36062,N#CCC1CCC=CC1
21809,CC(C)C#CC(C)=NO
12440,OC1C(=N)OCC1=O
12916,CC1CCN1CC=O
109647,OCC1C2CC1(O2)C#N
80075,CN1C2CC1(C2)C1CO1
121491,CCOCCC1CN1C
72224,CC12CCC1CC2C#C
126569,CNC1=C(O)N=NN1C
124894,CCC1=NOC=C1NC
128223,NC1=CC2=C(O1)C=NN2
112875,COC1CC2C(C#N)C12
60781,CC(CC=O)(C=O)C#N
116282,COCC(C)(C=O)C#N
15479,CCC1CCNC1=O
2658,CCCCC#CC
126426,CN=C1ON=NOC1=O
6516,OC12CC(C1)(C2)C#N
61673,CC1(O)C2C3C1N=CN23
34754,N#CC1CC11CC2CN12
87805,OC1CC1C1CCCC1
92071,CC1CCC(=O)C(=O)N1
66348,OC12C3OC1C1NC3C21
8422,O=C1CN2CC(C2)N1
96287,CC(C)C#CC#CCO
30395,CC1=C(CO)NC(O)=N1
51719,N=COCC1CC1C#N
49794,O=CC1CN2CC(=O)C12
76655,NC12COC1(C#N)C2O
18592,N1C2C=CC3OC2C13
46741,O=C1NC(=O)C=CCO1
43900,O=C1CC2C3N2CC3=C1
46824,N=C1OCCC(=O)C=C1
11598,N#CC12CC(C1)CO2
125804,CN1CC1C1=NON=C1
113246,COC1CC2OC1C2C
130001,OCC1=NC=NOC1=O
57479,CC(O)C(C)OCC#N
104805,COC12C3OC1COC23
34035,N#CC1=C(CNC1)C#N
88739,CC1CC2(CC2)NC1=O
58829,CC(C)C1COC1C#C
105757,CCC12OC1C1(C)CC21
109051,CC1C2C3C(C2CO)N13
46875,O=C1CCCC(=C1)C#N
130807,NC1=NC(O)=NC=C1F
31943,OCC1=CNC(=O)C=C1
15448,OCC1N=CNC1=N
28857,NC1=NC(=O)NC=C1O
7244,CCNC(=O)N(C)C
9905,CCN(CC#N)C=O
127074,COC1=NNC(N)=C1C
8030,OC12CN(C1)CC2=O
79631,OC1C2CC(C2)C11CN1
57647,CC(O)C1(C)NC1C#C
187,O=C1NC=CO1
32161,CCN1C=C(N)C(O)=C1
127725,N=COC1=NNC(=O)N1
130531,CC1=NC(F)=NC(O)=N1
126492,CNC(=O)N1N=CN=N1
86909,OC1CC11CC(O)CO1
35393,C#CC1OCC=C1C#N
